"COL0","COL1"
"5410018.00",1050.00
"5410019.00",1805.00
"5410020.00",1260.00
"5410021.00",2115.00
"5410022.00",470.00
"5410023.00",1725.00
"5410024.00",1815.00
"5410025.00",990.00
"5410100.00",2230.00
"5410101.01",1810.00
"5410101.02",
"5410101.03",2535.00
"5410101.04",1270.00
"5410102.00",1880.00
"5410103.00",1865.00
"5410104.00",2875.00
"5410105.00",660.00
"5410106.01",1465.00
"5410106.02",1550.00
"5410106.03",
"5410107.01",1695.00
"5410107.02",2655.00
"5410108.02",2445.00
"5410108.03",1095.00
"5410108.04",1680.00
"5410109.01",1985.00
"5410109.02",2265.00
"5410109.05",2575.00
"5410109.07",1580.00
"5410109.08",1630.00
"5410109.09",1495.00
"5410109.1",1080.00
"5410110.00",1895.00
"5410111.03",2755.00
"5410111.04",1205.00
"5410111.05",1525.00
"5410111.07",765.00
"5410111.08",475.00
"5410120.01",2790.00
"5410120.02",2710.00
"5410121.00",2315.00
"5410122.01",2255.00
"5410122.02",1740.00
"5410123.01",2100.00
"5410123.02",1015.00
"5410124.00",1695.00
"5410125.00",2680.00
"5410126.01",1710.00
"5410126.02",1610.00
"5410126.05",785.00
"5410126.06",2365.00
"5410126.07",2450.00
"5410126.08",1560.00
"5410126.09",1090.00
"5410127.01",1995.00
"5410127.02",2115.00
"5410128.00",1100.00
"5410129.01",1400.00
"5410129.02",1715.00
"5410130.00",2825.00
"5410131.01",1535.00
"5410131.03",1940.00
"5410131.05",1375.00
"5410131.06",1360.00
"5410140.01",1725.00
"5410140.02",1805.00
"5410151.00",2185.00
"5410152.00",3295.00
"5410153.00",2035.00
"5430000.00",52530.00
"5430001.00",2965.00
"5430002.01",2515.00
"5430002.02",1080.00
"5430002.03",2420.00
"5430003.00",2160.00
"5430004.00",350.00
"5430005.00",1815.00
"5430006.00",850.00
"5430007.00",1395.00
"5430008.00",1460.00
"5430009.00",2265.00
"5430010.00",1925.00
"5430011.01",1260.00
"5430011.02",1585.00
"5430011.03",1590.00
"5430012.00",2805.00
"5430013.00",1900.00
"5430014.01",2100.00
"5430014.02",2780.00
"5430014.03",2400.00
"5430014.04",1600.00
"5430100.00",1335.00
"5430101.00",1185.00
"5430102.00",340.00
"5430110.01",2335.00
"5430110.02",2220.00
"5430200.00",645.00
"5430201.00",2565.00
"5430202.00",2690.00
"5430203.00",
"5500000.00",59280.00
"5500001.02",2490.00
"5500001.03",1440.00
"5500001.05",1450.00
"5500001.06",2445.00
"5500001.07",1100.00
"5500001.08",1760.00
"5500001.09",4200.00
"5500002.00",1740.00
"5500003.00",1950.00
"5500004.01",1005.00
"5500004.02",3125.00
"5500004.03",1955.00
"5500005.00",2300.00
"5500006.00",1115.00
"5500007.00",2010.00
"5500008.00",1640.00
"5500009.03",1460.00
"5500009.04",2355.00
"5500009.05",1680.00
"5500009.06",1365.00
"5500010.01",2260.00
"5500010.02",985.00
"5500011.00",2610.00
"5500012.00",1775.00
"5500013.01",1345.00
"5500013.02",2570.00
"5500014.00",1620.00
"5500015.00",1965.00
"5500100.00",2870.00
"5500101.00",2705.00
"5550000.00",206450.00
"5550001.02",1715.00
"5550001.03",1315.00
"5550001.05",1605.00
"5550001.06",1880.00
"5550001.07",1515.00
"5550001.08",1360.00
"5550002.01",1270.00
"5550002.02",1010.00
"5550002.03",735.00
"5550002.04",775.00
"5550003.00",290.00
"5550004.01",2090.00
"5550004.03",1505.00
"5550004.04",1455.00
"5550005.01",2320.00
"5550005.02",1675.00
"5550005.03",2015.00
"5550006.01",1520.00
"5550006.02",2265.00
"5550006.04",2070.00
"5550006.05",1055.00
"5550007.01",3430.00
"5550007.02",1565.00
"5550008.00",2105.00
"5550009.01",1305.00
"5550009.02",2965.00
"5550010.01",1470.00
"5550010.02",2640.00
"5550011.00",2900.00
"5550012.00",2445.00
"5550013.00",1840.00
"5550014.00",2025.00
"5550015.00",790.00
"5550016.00",990.00
"5550017.00",2455.00
"5550018.00",2425.00
"5550019.00",515.00
"5550020.01",3290.00
"5550020.02",6230.00
"5550021.00",2285.00
"5550022.00",3840.00
"5550023.00",1380.00
"5550024.00",1715.00
"5550025.00",2015.00
"5550026.00",2670.00
"5550027.03",1395.00
"5550027.04",1935.00
"5550027.05",565.00
"5550027.06",1350.00
"5550027.07",1835.00
"5550028.00",1095.00
"5550029.00",1370.00
"5550030.00",1985.00
"5550031.00",1155.00
"5550032.00",1955.00
"5550033.00",2845.00
"5550034.00",2295.00
"5550035.00",125.00
"5550036.00",2135.00
"5550037.00",1790.00
"5550038.00",1760.00
"5550039.00",2410.00
"5550040.00",1255.00
"5550041.00",1475.00
"5550042.00",1700.00
"5550043.00",1440.00
"5550044.01",1385.00
"5550044.02",1300.00
"5550044.04",895.00
"5550044.05",2445.00
"5550044.06",2425.00
"5550044.07",1195.00
"5550045.00",625.00
"5550046.00",2935.00
"5550047.00",2030.00
"5550048.00",2575.00
"5550049.01",2395.00
"5550049.02",3725.00
"5550050.01",2795.00
"5550050.02",1500.00
"5550050.03",1505.00
"5550051.00",1795.00
"5550100.01",1790.00
"5550100.02",1815.00
"5550110.01",2855.00
"5550110.02",3755.00
"5550120.01",1445.00
"5550120.02",1140.00
"5550120.03",4410.00
"5550130.00",1320.00
"5550140.00",865.00
"5550150.00",2535.00
"5550200.00",3505.00
"5550201.00",1125.00
"5550202.00",1020.00
"5550203.00",1440.00
"5550204.01",1900.00
"5550204.02",2065.00
"5550205.00",1250.00
"5550206.00",1515.00
"5550207.00",2765.00
"5550210.00",1950.00
"5550220.00",2970.00
"5550230.00",1610.00
"5550231.00",2335.00
"5550232.00",2090.00
"5550233.00",1170.00
"5550234.00",2700.00
"5550300.00",990.00
"5590000.00",132910.00
"5590001.00",2000.00
"5590002.01",2480.00
"5590002.02",2095.00
"5590003.01",2135.00
"5590003.02",1105.00
"5590004.00",2650.00
"5590005.00",1670.00
"5590006.00",1600.00
"5590007.00",445.00
"5590008.00",180.00
"5590009.00",2750.00
"5590010.00",2370.00
"5590011.01",1740.00
"5590011.02",1560.00
"5590012.00",
"5590013.00",1640.00
"5590014.00",1310.00
"5590015.00",2035.00
"5590016.00",1495.00
"5590017.00",2070.00
"5590018.02",2340.00
"5590018.03",1650.00
"5590018.04",1595.00
"5590019.01",1745.00
"5590019.03",4185.00
"5590019.04",1495.00
"5590019.05",1240.00
"5590020.00",2155.00
"5590021.00",2050.00
"5590022.00",1140.00
"5590023.00",1060.00
"5590024.00",1735.00
"5590025.00",1015.00
"5590026.00",1710.00
"5590027.00",475.00
"5590028.00",1805.00
"5590029.00",1070.00
"5590030.00",1690.00
"5590031.00",725.00
"5590032.00",2445.00
"5590033.00",2560.00
"5590034.00",1805.00
"5590035.00",2070.00
"5590036.00",1110.00
"5590037.00",1440.00
"5590038.00",655.00
"5590039.00",1370.00
"5590040.00",3005.00
"5590041.00",3010.00
"5590042.00",2520.00
"5590043.01",2870.00
"5590043.02",2220.00
"5590100.01",1680.00
"5590100.02",2395.00
"5590101.01",1580.00
"5590101.03",1105.00
"5590101.04",1730.00
"5590102.00",2195.00
"5590110.00",2520.00
"5590120.01",2495.00
"5590120.02",1630.00
"5590120.03",2495.00
"5590130.01",3630.00
"5590130.02",2150.00
"5590140.00",1595.00
"5590160.01",1735.00
"5590160.02",1955.00
"5590170.01",2025.00
"5590170.02",1005.00
"5590171.00",2120.00
"5590172.00",1345.00
"5590173.00",1705.00
"5590174.00",2440.00
"5620000.00",41990.00
"5620001.01",255.00
"5620001.02",
"5620002.00",1180.00
"5620003.00",2240.00
"5620004.00",1435.00
"5620005.00",1230.00
"5620006.00",1700.00
"5620007.00",1655.00
"5620008.00",1845.00
"5620009.00",2455.00
"5620010.00",1375.00
"5620011.00",1470.00
"5620012.00",1260.00
"5620013.00",2255.00
"5620100.00",960.00
"5620101.01",1625.00
"5620101.02",890.00
"5620101.03",1920.00
"5620102.01",1260.00
"5620102.02",1815.00
"5620102.03",2600.00
"5620102.04",1660.00
"5620110.01",2655.00
"5620110.02",655.00
"5620110.03",2475.00
"5620120.00",3055.00
"5680000.00",72535.00
"5680001.01",2690.00
"5680001.02",2190.00
"5680001.04",1925.00
"5680001.05",1595.00
"5680001.06",305.00
"5680001.07",2370.00
"5680002.00",460.00
"5680003.00",585.00
"5680004.01",1620.00
"5680004.03",1230.00
"5680004.04",2090.00
"5680004.05",2055.00
"5680004.06",1735.00
"5680004.07",1160.00
"5680005.00",2560.00
"5680006.00",2455.00
"5680007.00",1630.00
"5680008.00",2135.00
"5680009.00",2185.00
"5680010.00",1475.00
"5680011.01",2805.00
"5680011.02",1035.00
"5680012.01",1155.00
"5680012.02",2080.00
"5680013.00",3180.00
"5680014.00",2250.00
"5680015.01",1290.00
"5680015.02",795.00
"5680015.03",1265.00
"5680016.00",2035.00
"5680100.00",1600.00
"5680101.00",1795.00
"5680102.01",765.00
"5680102.02",
"5680102.03",895.00
"5680102.04",
"5680103.01",2710.00
"5680103.02",3660.00
"5680104.00",1935.00
"5680200.00",1730.00
"5680201.00",2035.00
"5680202.00",2930.00
"5750000.00",30125.00
"5750001.00",135.00
"5750002.00",2660.00
"5750003.00",1465.00
"5750004.00",1305.00
"5750005.00",855.00
"5750006.00",1040.00
"5750007.00",1125.00
"5750008.00",2030.00
"5750009.00",1130.00
"5750010.00",860.00
"5750011.00",1885.00
"5750012.00",1740.00
"5750013.00",1125.00
"5750014.00",1560.00
"5750015.00",1265.00
"5750016.00",1060.00
"5750017.00",1385.00
"5750100.00",1575.00
"5750101.00",1780.00
"5750110.00",820.00
"5750120.00",795.00
"5750130.00",505.00
"5750200.00",705.00
"5750300.00",1325.00
"5800000.00",70445.00
"5800001.01",2850.00
"5800001.02",1750.00
"5800001.03",2010.00
"5800001.05",810.00
"5800001.06",2505.00
"5800002.00",2160.00
"5800003.00",1945.00
"5800004.00",2275.00
"5800005.00",1340.00
"5800006.00",1930.00
"5800007.00",2690.00
"5800008.00",1575.00
"5800009.00",2730.00
"5800010.00",1610.00
"5800011.00",1250.00
"5800012.00",1130.00
"5800013.00",
"5800014.00",1525.00
"5800015.00",1890.00
"5800016.01",910.00
"5800016.02",1795.00
"5800017.01",1630.00
"5800017.02",1345.00
"5800100.00",870.00
"5800101.00",2540.00
"5800102.00",1790.00
"5800110.00",1060.00
"5800130.00",1285.00
"5800131.00",1675.00
"5800132.01",1300.00
"5800132.02",135.00
"5800140.00",1975.00
"5800160.00",1930.00
"5800161.01",1735.00
"5800161.02",1220.00
"5800162.00",1615.00
"5800190.00",1490.00
"5800191.00",2485.00
"5800192.00",2290.00
"5800193.01",980.00
"5800193.02",950.00
"5800193.03",835.00
"5800194.01",
"5800194.02",1445.00
"5800200.00",1110.00
"5900000.00",34530.00
"5900001.01",1690.00
"5900001.02",1220.00
"5900002.00",795.00
"5900003.00",1705.00
"5900004.00",1685.00
"5900005.00",1360.00
"5900006.00",1825.00
"5900007.00",1070.00
"5900008.00",505.00
"5900009.00",1570.00
"5900010.00",1575.00
"5900011.00",2175.00
"5900012.00",1200.00
"5900013.00",1135.00
"5900014.00",1170.00
"5900015.00",2620.00
"5900016.00",3060.00
"5900017.00",3245.00
"5900018.01",1075.00
"5900018.02",1970.00
"5900100.01",410.00
"5900100.02",
"5900101.00",1085.00
"5900102.00",405.00
"5950000.00",52545.00
"5950001.00",690.00
"5950002.00",1560.00
"5950003.00",2260.00
"5950004.00",1770.00
"5950005.00",1990.00
"5950006.00",510.00
"5950007.00",2315.00
"5950008.00",2040.00
"5950009.01",1245.00
"5950009.02",1950.00
"5950010.01",585.00
"5950010.02",1555.00
"5950011.01",600.00
"5950011.02",1925.00
"5950011.03",1110.00
"5950012.00",1305.00
"5950013.00",1425.00
"5950014.00",1990.00
"5950015.00",1355.00
"5950016.00",1580.00
"5950017.00",1340.00
"5950018.00",2230.00
"5950019.00",1400.00
"5950020.00",335.00
"5950021.00",2130.00
"5950022.03",1125.00
"5950022.04",1785.00
"5950022.05",1015.00
"5950022.06",2375.00
"5950023.01",1075.00
"5950023.02",2630.00
"5950100.03",1425.00
"5950100.04",1560.00
"5950100.05",345.00
"5950100.06",845.00
"5950101.00",1195.00
"6020000.00",306550.00
"6020001.00",1835.00
"6020002.00",2420.00
"6020003.00",2510.00
"6020004.01",2285.00
"6020004.02",1600.00
"6020005.00",2025.00
"6020006.00",2735.00
"6020007.00",1650.00
"6020008.00",1155.00
"6020009.00",1225.00
"6020010.00",2425.00
"6020011.00",4180.00
"6020012.00",3015.00
"6020013.00",890.00
"6020014.00",3975.00
"6020015.00",3420.00
"6020016.00",1085.00
"6020017.00",1470.00
"6020018.00",1255.00
"6020019.00",1335.00
"6020020.00",1060.00
"6020021.00",2260.00
"6020022.00",2040.00
"6020023.00",2670.00
"6020024.00",520.00
"6020025.00",1330.00
"6020026.00",745.00
"6020027.00",570.00
"6020028.00",1795.00
"6020029.00",1815.00
"6020030.00",1455.00
"6020031.00",940.00
"6020032.00",2210.00
"6020033.00",300.00
"6020034.00",1000.00
"6020035.00",595.00
"6020036.00",345.00
"6020037.00",1355.00
"6020038.00",2505.00
"6020039.00",1575.00
"6020040.00",790.00
"6020041.00",1500.00
"6020042.00",1015.00
"6020043.00",1615.00
"6020044.00",990.00
"6020045.00",2180.00
"6020046.00",970.00
"6020047.00",1820.00
"6020048.00",1845.00
"6020049.00",1070.00
"6020050.01",1110.00
"6020050.02",1525.00
"6020051.01",1555.00
"6020051.02",1905.00
"6020051.03",1845.00
"6020052.00",
"6020100.01",2320.00
"6020100.02",605.00
"6020100.05",1830.00
"6020100.06",1815.00
"6020100.07",2055.00
"6020100.08",3170.00
"6020101.01",2430.00
"6020101.02",1605.00
"6020102.01",2095.00
"6020102.02",1790.00
"6020102.03",1495.00
"6020102.04",2215.00
"6020103.00",1380.00
"6020104.00",1910.00
"6020105.00",1310.00
"6020110.01",1125.00
"6020110.02",2085.00
"6020110.04",1715.00
"6020110.06",2325.00
"6020110.07",3310.00
"6020111.00",1675.00
"6020112.01",1255.00
"6020112.02",1885.00
"6020113.00",1300.00
"6020114.00",1600.00
"6020115.00",1310.00
"6020116.00",2925.00
"6020117.00",1275.00
"6020120.01",1700.00
"6020120.02",2720.00
"6020120.03",1385.00
"6020121.00",905.00
"6020122.01",2135.00
"6020122.02",1280.00
"6020123.00",2130.00
"6020130.01",2035.00
"6020130.02",2375.00
"6020131.00",1825.00
"6020132.00",1185.00
"6020133.00",1580.00
"6020134.00",2400.00
"6020140.01",2070.00
"6020140.02",2605.00
"6020140.03",3630.00
"6020141.01",1630.00
"6020141.02",2000.00
"6020142.01",1845.00
"6020142.02",1860.00
"6020142.03",2670.00
"6020142.04",965.00
"6020150.01",1645.00
"6020150.02",1615.00
"6020160.00",2765.00
"6020161.01",160.00
"6020161.02",1475.00
"6020500.01",2885.00
"6020500.02",2410.00
"6020500.04",2750.00
"6020500.06",6400.00
"6020500.07",1450.00
"6020500.08",1480.00
"6020500.09",985.00
"6020501.01",2035.00
"6020501.02",2150.00
"6020501.03",2955.00
"6020502.00",895.00
"6020503.00",1445.00
"6020510.02",2670.00
"6020510.03",2270.00
"6020510.06",1885.00
"6020520.02",705.00
"6020520.03",2330.00
"6020520.04",1070.00
"6020520.05",215.00
"6020521.01",1450.00
"6020521.02",1275.00
"6020522.01",2085.00
"6020522.02",1965.00
"6020530.00",995.00
"6020531.00",2560.00
"6020532.00",380.00
"6020533.00",1725.00
"6020534.00",1850.00
"6020535.00",1690.00
"6020536.00",3325.00
"6020537.01",1530.00
"6020537.02",1170.00
"6020537.03",1045.00
"6020538.00",905.00
"6020539.01",1310.00
"6020539.02",1695.00
"6020540.01",770.00
"6020540.02",1470.00
"6020540.03",2680.00
"6020540.04",1060.00
"6020541.00",
"6020542.00",1015.00
"6020550.00",1095.00
"6020551.00",2460.00
"6020552.01",2015.00
"6020552.02",1765.00
"6020553.00",2035.00
"6020560.01",1525.00
"6020560.02",2660.00
"6020560.04",1980.00
"6020560.05",1130.00
"6020560.06",3725.00
"6020560.07",2645.00
"6020570.00",1790.00
"6020580.00",480.00
"6020585.00",450.00
"6020590.02",1810.00
"6020590.03",2860.00
"6020590.04",790.00
"6020595.01",2640.00
"6020595.02",1130.00
"6020600.00",2435.00
"6020700.00",2385.00
"7050000.00",94955.00
"7050001.01",1225.00
"7050001.02",1530.00
"7050002.01",2010.00
"7050002.02",2765.00
"7050003.00",2260.00
"7050004.00",4000.00
"7050005.00",1825.00
"7050006.00",3240.00
"7050007.00",1030.00
"7050008.01",2555.00
"7050008.02",1105.00
"7050009.01",1810.00
"7050009.02",1830.00
"7050010.00",1460.00
"7050011.00",2865.00
"7050012.00",2745.00
"7050013.00",355.00
"7050014.00",705.00
"7050015.00",860.00
"7050016.00",2355.00
"7050017.00",800.00
"7050018.00",2040.00
"7050019.00",1795.00
"7050020.00",1450.00
"7050021.00",1075.00
"7050022.01",730.00
"7050022.02",1900.00
"7050023.01",1170.00
"7050023.02",1640.00
"7050024.00",1105.00
"7050025.01",1640.00
"7050025.02",1375.00
"7050026.00",2020.00
"7050027.00",1480.00
"7050028.01",1090.00
"7050028.02",1370.00
"7050028.03",1575.00
"7050100.01",1415.00
"7050100.02",1485.00
"7050100.03",2035.00
"7050100.04",3555.00
"7050100.05",955.00
"7050100.08",2205.00
"7050100.09",3390.00
"7050100.1",2430.00
"7050100.11",1355.00
"7050100.12",3320.00
"7050100.13",2490.00
"7050100.14",510.00
"7050101.01",1890.00
"7050101.02",2070.00
"7050102.00",2240.00
"7050103.00",405.00
"7050104.00",415.00
"7250000.00",115280.00
"7250001.00",5330.00
"7250002.01",1170.00
"7250002.02",3735.00
"7250003.00",2315.00
"7250004.00",2395.00
"7250005.00",2845.00
"7250006.01",2050.00
"7250006.02",1600.00
"7250006.03",2010.00
"7250006.04",1480.00
"7250007.00",670.00
"7250008.00",1765.00
"7250009.00",2335.00
"7250010.00",2910.00
"7250011.01",1380.00
"7250011.02",1465.00
"7250011.03",1005.00
"7250012.01",1960.00
"7250012.02",1705.00
"7250012.03",1800.00
"7250012.06",3695.00
"7250012.07",3385.00
"7250012.08",1555.00
"7250012.09",1255.00
"7250013.01",2215.00
"7250013.02",2250.00
"7250013.04",3235.00
"7250013.05",4680.00
"7250013.06",1275.00
"7250013.07",1065.00
"7250014.00",2145.00
"7250015.00",2710.00
"7250016.00",765.00
"7250017.00",1630.00
"7250018.01",1385.00
"7250018.02",1395.00
"7250018.03",2260.00
"7250018.04",3155.00
"7250018.05",2600.00
"7250019.00",1535.00
"7250020.00",1895.00
"7250021.01",1615.00
"7250021.02",2495.00
"7250021.03",1940.00
"7250021.04",1705.00
"7250021.05",1905.00
"7250022.00",
"7250100.02",840.00
"7250100.03",
"7250100.04",1480.00
"7250101.00",2015.00
"7250102.01",3855.00
"7250102.02",4135.00
"7250103.00",1215.00
"7250104.01",145.00
"7250104.02",890.00
"7250105.00",1950.00
"7250110.00",335.00
"7250200.00",700.00
"8050000.00",31500.00
"8050001.00",740.00
"8050002.00",1320.00
"8050003.01",1465.00
"8050003.02",2755.00
"8050004.00",665.00
"8050005.01",1515.00
"8050005.02",2075.00
"8050006.00",1795.00
"8050007.00",1870.00
"8050008.00",1485.00
"8050009.00",2255.00
"8050010.00",1845.00
"8050011.00",1175.00
"8050012.01",1560.00
"8050012.02",2475.00
"8050013.00",1660.00
"8050014.00",2155.00
"8050100.00",140.00
"8050200.00",2550.00
"8100000.00",45695.00
"8100001.00",1555.00
"8100002.00",2135.00
"8100003.00",1975.00
"8100004.00",1245.00
"8100005.00",1905.00
"8100006.00",1700.00
"8100007.00",785.00
"8100008.00",1305.00
"8100009.00",985.00
"8100010.00",
"8100011.00",2005.00
"8100012.00",975.00
"8100013.00",1875.00
"8100014.00",1875.00
"8100015.00",1400.00
"8100016.00",2930.00
"8100017.01",1540.00
"8100017.02",3055.00
"8100017.03",1325.00
"8100018.00",1595.00
"8100019.00",1410.00
"8100020.01",2510.00
"8100020.02",1475.00
"8100021.00",
"8100100.01",1660.00
"8100100.02",1310.00
"8100101.00",405.00
"8100102.00",670.00
"8100103.00",940.00
"8100104.00",3005.00
"8100105.00",130.00
"8250000.00",519695.00
"8250001.01",2105.00
"8250001.02",2570.00
"8250001.03",820.00
"8250001.04",2295.00
"8250001.05",1045.00
"8250001.06",1445.00
"8250001.07",2315.00
"8250001.08",2010.00
"8250001.09",2380.00
"8250001.1",1065.00
"8250001.11",1845.00
"8250001.13",1735.00
"8250001.14",1040.00
"8250001.17",1620.00
"8250001.22",1430.00
"8250001.23",1035.00
"8250001.25",2565.00
"8250001.26",2280.00
"8250001.28",1480.00
"8250001.29",1570.00
"8250001.3",2045.00
"8250001.31",3410.00
"8250001.32",1865.00
"8250001.33",885.00
"8250001.34",3695.00
"8250001.35",1410.00
"8250001.36",2240.00
"8250001.37",1795.00
"8250001.38",1845.00
"8250001.39",2335.00
"8250002.02",2450.00
"8250002.04",465.00
"8250002.06",1450.00
"8250002.07",2110.00
"8250002.08",1630.00
"8250002.09",1385.00
"8250002.1",1350.00
"8250002.11",1280.00
"8250002.12",635.00
"8250002.14",1355.00
"8250002.15",1520.00
"8250002.16",3130.00
"8250002.17",1015.00
"8250002.18",2585.00
"8250002.19",4125.00
"8250002.2",4635.00
"8250002.21",7345.00
"8250002.22",1875.00
"8250002.23",4465.00
"8250003.00",1480.00
"8250004.00",1285.00
"8250005.00",970.00
"8250006.00",2310.00
"8250007.01",2535.00
"8250007.02",2620.00
"8250007.03",2280.00
"8250007.04",2535.00
"8250008.00",1360.00
"8250009.00",1260.00
"8250010.00",3755.00
"8250011.00",1375.00
"8250012.00",1590.00
"8250013.00",2235.00
"8250014.00",1915.00
"8250015.00",1335.00
"8250016.00",1960.00
"8250017.01",2175.00
"8250017.03",1595.00
"8250017.04",1950.00
"8250017.05",1390.00
"8250017.06",1830.00
"8250018.00",2155.00
"8250019.00",2110.00
"8250020.00",2280.00
"8250021.00",2075.00
"8250022.00",3360.00
"8250023.00",1800.00
"8250024.00",3230.00
"8250025.00",2690.00
"8250026.00",2065.00
"8250027.00",4075.00
"8250028.00",1505.00
"8250029.00",3245.00
"8250030.00",2280.00
"8250031.00",5975.00
"8250032.00",1030.00
"8250033.01",1480.00
"8250033.02",2280.00
"8250034.00",2060.00
"8250035.01",2545.00
"8250035.02",1485.00
"8250036.01",1430.00
"8250036.02",1405.00
"8250037.00",1610.00
"8250038.02",1405.00
"8250038.03",1565.00
"8250038.04",2155.00
"8250038.05",1835.00
"8250038.06",2160.00
"8250038.07",1625.00
"8250038.08",1590.00
"8250038.1",1710.00
"8250038.11",1795.00
"8250038.12",1905.00
"8250038.13",1685.00
"8250038.14",1945.00
"8250038.15",1980.00
"8250038.17",2025.00
"8250038.18",1920.00
"8250038.2",2175.00
"8250038.21",2270.00
"8250038.22",1505.00
"8250038.23",1860.00
"8250038.24",1645.00
"8250038.25",1655.00
"8250038.27",1480.00
"8250038.28",1340.00
"8250038.29",2390.00
"8250038.3",1550.00
"8250038.31",6575.00
"8250038.32",2040.00
"8250038.33",2325.00
"8250038.34",2420.00
"8250039.00",2710.00
"8250040.00",2675.00
"8250041.00",3080.00
"8250042.00",2490.00
"8250043.00",3720.00
"8250044.00",4815.00
"8250045.00",4965.00
"8250046.01",3310.00
"8250046.02",2420.00
"8250047.00",2175.00
"8250048.00",2830.00
"8250049.01",1745.00
"8250049.02",2320.00
"8250049.03",3440.00
"8250050.01",1790.00
"8250050.06",2365.00
"8250050.07",1370.00
"8250050.08",2220.00
"8250050.09",2950.00
"8250050.1",2160.00
"8250050.11",1640.00
"8250050.12",2180.00
"8250050.13",1105.00
"8250050.14",1615.00
"8250051.00",2360.00
"8250052.01",1655.00
"8250052.02",1380.00
"8250052.03",1450.00
"8250052.04",1945.00
"8250052.06",1490.00
"8250052.07",1415.00
"8250052.09",1925.00
"8250052.1",1825.00
"8250052.11",1620.00
"8250052.12",1220.00
"8250053.00",2630.00
"8250054.00",1655.00
"8250055.00",1115.00
"8250056.00",2525.00
"8250057.00",2715.00
"8250058.00",3395.00
"8250059.00",3505.00
"8250060.00",2505.00
"8250061.00",1285.00
"8250062.00",2415.00
"8250063.00",1900.00
"8250064.00",2670.00
"8250065.00",1500.00
"8250066.01",1515.00
"8250066.02",2575.00
"8250067.00",1500.00
"8250068.00",1070.00
"8250069.00",905.00
"8250070.00",1010.00
"8250071.00",1360.00
"8250072.00",2800.00
"8250073.00",1185.00
"8250074.00",1450.00
"8250075.01",1315.00
"8250075.02",1845.00
"8250076.01",1075.00
"8250076.02",1335.00
"8250076.03",1860.00
"8250076.04",1725.00
"8250076.05",1335.00
"8250076.06",1700.00
"8250076.09",1665.00
"8250076.12",2555.00
"8250076.13",2345.00
"8250076.14",2130.00
"8250076.15",835.00
"8250076.16",4535.00
"8250076.17",4575.00
"8250076.18",2395.00
"8250076.19",1015.00
"8250076.2",1430.00
"8250076.21",1495.00
"8250076.22",2075.00
"8250076.23",1435.00
"8250076.24",1825.00
"8250077.01",910.00
"8250077.02",2415.00
"8250077.03",1165.00
"8250077.04",2105.00
"8250077.05",1720.00
"8250077.06",1555.00
"8250077.13",1180.00
"8250077.14",1290.00
"8250077.16",2060.00
"8250077.17",1785.00
"8250077.19",1780.00
"8250077.2",1710.00
"8250077.21",2200.00
"8250077.22",1665.00
"8250077.23",1955.00
"8250077.24",1530.00
"8250077.25",2160.00
"8250077.26",1835.00
"8250077.27",1870.00
"8250077.28",1180.00
"8250077.29",4785.00
"8250077.3",1690.00
"8250077.31",1105.00
"8250077.32",1370.00
"8250200.02",490.00
"8250200.03",925.00
"8250200.05",1395.00
"8250200.06",1645.00
"8250201.01",2270.00
"8250201.02",1505.00
"8250202.00",2330.00
"8250203.00",1500.00
"8250204.01",2230.00
"8250204.03",1190.00
"8250204.04",3805.00
"8250204.05",2750.00
"8250205.01",3160.00
"8250205.02",1430.00
"8250205.03",5165.00
"8250206.02",1275.00
"8250206.05",3020.00
"8250206.06",1270.00
"8250206.07",2215.00
"8250206.08",1920.00
"8250206.09",2075.00
"8250206.1",2310.00
"8250206.11",2100.00
"8250207.01",1710.00
"8250207.03",2445.00
"8250207.04",1075.00
"8300000.00",39980.00
"8300001.01",1040.00
"8300001.02",2490.00
"8300001.03",1935.00
"8300001.04",2110.00
"8300002.00",1225.00
"8300003.00",2090.00
"8300004.00",1720.00
"8300005.00",1080.00
"8300006.00",1610.00
"8300007.00",1145.00
"8300008.01",3040.00
"8300008.02",1395.00
"8300008.03",1445.00
"8300009.00",2450.00
"8300010.00",2650.00
"8300011.00",1530.00
"8300012.00",2255.00
"8300013.00",1765.00
"8300014.00",800.00
"8300015.00",1450.00
"8300016.01",1600.00
"8300016.02",1500.00
"8300016.03",1655.00
"8350000.00",502145.00
"8350001.01",
"8350001.02",1040.00
"8350001.03",1920.00
"8350001.04",645.00
"8350001.05",2215.00
"8350001.06",2110.00
"8350001.07",2015.00
"8350002.01",1440.00
"8350002.02",1390.00
"8350002.03",1115.00
"8350002.04",1805.00
"8350002.05",1105.00
"8350003.00",1955.00
"8350004.01",535.00
"8350004.02",1655.00
"8350005.01",715.00
"8350005.02",1845.00
"8350005.05",2150.00
"8350005.07",1420.00
"8350005.08",960.00
"8350005.09",1075.00
"8350005.1",1420.00
"8350005.11",1440.00
"8350006.01",
"8350006.03",1280.00
"8350006.04",1090.00
"8350006.05",1920.00
"8350006.06",2805.00
"8350006.08",2160.00
"8350006.09",1875.00
"8350006.11",1180.00
"8350006.13",1970.00
"8350006.14",1120.00
"8350006.15",1660.00
"8350006.16",850.00
"8350006.17",2175.00
"8350006.18",1095.00
"8350007.01",1310.00
"8350007.02",2265.00
"8350008.01",625.00
"8350008.02",1070.00
"8350009.00",1815.00
"8350010.00",1485.00
